Client_Id,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_Count,Contacts_Count,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
711013983,Attrited Customer,55.0,F,4,Graduate,Married,$40K - $60K,Blue,45.0,2,4.0,3.0,2158.0,0,2158.0,615.0,12.0,0.0
711927108,Attrited Customer,54.0,M,3,High School,Married,$80K - $120K,Blue,36.0,2,3.0,4.0,9457.0,350,9107.0,1196.0,28.0,0.037
771772083,Existing Customer,48.0,M,4,Graduate,Married,$60K - $80K,Blue,37.0,2,1.0,1.0,13197.0,0,13197.0,8424.0,84.0,0.0
717324183,Existing Customer,31.0,F,0,High School,Single,Less than $40K,Silver,21.0,3,1.0,3.0,14305.0,1288,13017.0,4404.086303939963,119.0,0.09
713240133,Existing Customer,42.0,F,3,High School,Married,Less than $40K,Blue,36.0,4,3.0,1.0,9351.0,1482,7869.0,5099.0,60.0,0.158
711167808,Attrited Customer,40.0,M,4,Graduate,Single,$60K - $80K,Blue,30.0,4,3.0,2.4553174681544387,18975.0,0,18975.0,4803.0,65.0,0.0
713132133,Existing Customer,54.0,F,1,Graduate,Married,Less than $40K,Blue,39.0,3,2.0,4.0,2720.0,1694,1026.0,5103.0,81.0,0.623
718621608,Attrited Customer,54.0,F,2,High School,Married,Unknown,Blue,44.0,3,3.0,1.0,6094.0,0,6094.0,909.0,14.0,0.0
714021183,Existing Customer,54.0,M,4,Graduate,Single,$80K - $120K,Blue,36.0,4,2.0,3.0,8631.953698034955,1046,7469.139636614989,3709.0,66.0,0.034
714169908,Existing Customer,53.0,F,0,Graduate,Single,Less than $40K,Blue,34.0,5,2.0,1.0,1944.0,1140,804.0,4921.0,82.0,0.586
804403908,Existing Customer,50.0,M,3,Graduate,Single,$60K - $80K,Blue,45.0,4,2.0,3.0,21872.0,1118,20754.0,1806.0,31.0,0.051
708849858,Existing Customer,44.0,M,3,Doctorate,Single,$120K +,Blue,35.0,4,1.0,2.4553174681544387,14028.0,1435,12593.0,3683.0,73.0,0.102
720158208,Existing Customer,37.0,M,3,Graduate,Married,$60K - $80K,Blue,23.0,4,3.0,2.0,3034.0,2167,867.0,2058.0,49.0,0.714
712820208,Existing Customer,32.0,F,0,High School,Divorced,Less than $40K,Blue,36.0,5,2.0,4.0,2699.0,1609,1090.0,2141.0,56.0,0.596
714990633,Existing Customer,56.0,M,4,Graduate,Single,$80K - $120K,Blue,36.0,5,3.0,2.0,2078.0,1696,382.0,4382.0,82.0,0.816
711822933,Existing Customer,55.0,F,2,College,Married,$40K - $60K,Blue,45.0,2,3.0,3.0,2985.0,1651,1334.0,4404.086303939963,103.0,0.553
709683633,Existing Customer,32.0,F,1,High School,Single,Less than $40K,Silver,35.928409203120374,4,1.0,2.0,10332.0,948,9384.0,2914.0,67.0,0.092
715298808,Existing Customer,40.0,M,2,High School,Divorced,$40K - $60K,Blue,32.0,1,3.0,2.0,7566.0,1618,5948.0,7570.0,88.0,0.214
778679883,Existing Customer,39.0,M,2,Graduate,Single,$60K - $80K,Blue,35.94394844992638,1,2.0,1.0,6146.0,0,6146.0,3645.0,76.0,0.0
714869958,Existing Customer,55.0,M,2,Uneducated,Single,$120K +,Blue,36.0,6,2.0,3.0,8631.953698034955,2364,7469.139636614989,3949.0,71.0,0.079
720746208,Existing Customer,52.0,M,1,Graduate,Married,$80K - $120K,Blue,43.0,6,1.0,1.0,2689.0,2077,612.0,1356.0,33.0,0.772
713115483,Attrited Customer,44.0,F,3,Uneducated,Married,Less than $40K,Blue,36.0,6,3.0,3.0,1684.0,0,1684.0,2275.0,45.0,0.0
788544108,Existing Customer,43.0,F,2,High School,Single,Less than $40K,Blue,37.0,4,3.0,2.4553174681544387,6611.0,1041,5570.0,4037.0,74.0,0.157
804310758,Existing Customer,58.0,M,3,Graduate,Married,$120K +,Blue,35.94394844992638,5,2.0,2.4553174681544387,17934.0,1578,16356.0,2005.0,48.0,0.088
715805133,Existing Customer,52.0,F,1,High School,Single,Less than $40K,Blue,43.0,6,2.0,2.0,2705.0,1581,1124.0,5532.0,81.0,0.584
720520308,Attrited Customer,46.0,F,4,Graduate,Married,Less than $40K,Blue,28.0,4,2.0,3.0,8318.0,2517,5801.0,2427.0,52.0,0.303
713722608,Attrited Customer,48.0,F,2,Graduate,Divorced,Less than $40K,Blue,35.0,3,1.0,4.0,2806.0,2514,292.0,1757.0,35.0,0.896
787665258,Attrited Customer,47.0,F,3,Graduate,Married,Less than $40K,Blue,37.0,1,2.0,2.0,1438.3,0,1438.3,2393.0,36.0,0.0
766946058,Existing Customer,51.0,F,2,Graduate,Married,$40K - $60K,Blue,44.0,4,2.3411671768539546,4.0,5489.0,1665,3824.0,4010.0,75.0,0.303
711741708,Attrited Customer,41.0,M,3,Post-Graduate,Married,$80K - $120K,Blue,33.0,3,2.0,3.0,7591.0,0,7591.0,2302.0,42.0,0.0
709389558,Existing Customer,33.0,F,4,College,Single,Less than $40K,Blue,36.0,1,3.0,2.4553174681544387,1438.3,0,1438.3,4641.0,85.0,0.0
816756783,Existing Customer,42.0,M,2,High School,Married,$40K - $60K,Blue,37.0,6,2.0,3.0,2993.0,2249,744.0,4106.0,81.0,0.751
717151383,Existing Customer,44.0,F,1,Graduate,Married,Less than $40K,Blue,36.0,3,3.0,3.0,2568.0,1603,965.0,3616.0,85.0,0.624
709660233,Attrited Customer,52.0,M,3,Graduate,Single,$80K - $120K,Blue,44.0,1,2.0,4.0,3526.0,2429,1097.0,7775.0,63.0,0.689
771356508,Existing Customer,41.0,F,5,Graduate,Married,Less than $40K,Blue,28.0,2,3.0,1.0,2665.0,1936,729.0,4500.0,71.0,0.726
715194183,Attrited Customer,53.0,F,2,Graduate,Single,Less than $40K,Blue,36.0,3,3.0,4.0,2575.0,411,2164.0,2423.0,43.0,0.16
806634783,Existing Customer,38.0,F,2,College,Married,Less than $40K,Blue,33.0,1,3.0,2.0,3420.0,1405,2015.0,4267.0,75.0,0.411
718574808,Existing Customer,33.0,F,2,Graduate,Single,Less than $40K,Blue,35.928409203120374,4,3.0,4.0,2431.0,1846,585.0,4327.0,74.0,0.759
714412308,Attrited Customer,33.0,M,3,Graduate,Married,$80K - $120K,Blue,36.0,6,3.0,2.4553174681544387,7140.0,0,7140.0,916.0,18.0,0.0
772669833,Existing Customer,43.0,M,3,Post-Graduate,Single,$60K - $80K,Blue,33.0,4,3.0,2.0,16037.0,0,16037.0,3048.0,70.0,0.0
718286658,Existing Customer,42.0,M,3,Graduate,Single,$60K - $80K,Silver,22.0,5,3.0,1.0,8631.953698034955,1140,7469.139636614989,4059.0,80.0,0.045
712325433,Existing Customer,39.0,F,2,Graduate,Single,Unknown,Blue,28.0,6,2.0,2.0,1493.0,792,701.0,4131.0,80.0,0.53
717301908,Existing Customer,54.0,F,2,Doctorate,Married,Less than $40K,Blue,46.0,3,3.0,3.0,3312.0,1624,1688.0,1973.0,55.0,0.49
712335858,Existing Customer,48.0,F,4,Graduate,Married,Less than $40K,Blue,36.0,4,3.0,2.0,2620.0,2081,539.0,4867.0,67.0,0.794
793678608,Existing Customer,46.0,M,4,Graduate,Single,$80K - $120K,Silver,40.0,5,1.0,4.0,8631.953698034955,0,7469.139636614989,3568.0,57.0,0.0
772468983,Existing Customer,36.0,M,1,Post-Graduate,Married,$80K - $120K,Blue,26.0,3,4.0,2.0,21927.0,1291,20636.0,1946.0,37.0,0.059
708129933,Existing Customer,45.0,F,4,Graduate,Single,Less than $40K,Blue,36.0,5,3.0,2.0,2072.0,1544,528.0,4210.0,64.0,0.745
708403308,Existing Customer,37.0,M,3,Graduate,Single,$40K - $60K,Silver,24.0,3,1.0,3.0,15133.0,1663,13470.0,4392.0,68.0,0.11
719657583,Attrited Customer,44.0,M,3,Graduate,Married,$40K - $60K,Blue,40.0,2,2.0,2.4553174681544387,9502.0,2457,7045.0,2310.0,57.0,0.259
711288558,Existing Customer,45.0,F,3,Graduate,Single,Less than $40K,Blue,28.0,5,2.0,2.0,2035.0,1174,861.0,4670.0,77.0,0.577
787457883,Existing Customer,51.0,F,0,Graduate,Married,Less than $40K,Blue,37.0,4,3.0,2.0,1515.0,996,519.0,4324.0,89.0,0.657
719336583,Existing Customer,55.0,M,2,Uneducated,Married,$120K +,Blue,44.0,3,3.0,3.0,8631.953698034955,1300,7469.139636614989,1525.0,21.0,0.047
710662158,Existing Customer,41.0,M,4,Graduate,Married,$120K +,Blue,34.0,1,3.0,3.0,8631.953698034955,2517,7469.139636614989,2051.0,41.0,0.073
713526258,Attrited Customer,47.0,M,3,Uneducated,Single,$120K +,Blue,36.0,3,3.0,4.0,8631.953698034955,0,7469.139636614989,2020.0,33.0,0.0
778436283,Existing Customer,41.0,M,4,High School,Single,Less than $40K,Blue,21.0,2,3.0,1.0,3429.0,1504,1925.0,4015.0,76.0,0.439
779530908,Attrited Customer,48.0,F,3,Graduate,Divorced,Less than $40K,Blue,31.0,5,2.0,4.0,1438.3,0,1438.3,1897.0,58.0,0.0
718100808,Existing Customer,49.0,F,1,Uneducated,Married,Less than $40K,Gold,37.0,2,3.0,1.0,15987.0,2065,13922.0,7395.0,100.0,0.129
712674183,Existing Customer,53.0,M,2,College,Married,$40K - $60K,Blue,33.0,3,3.0,1.0,4065.0,2180,1885.0,1271.0,36.0,0.536
709200633,Existing Customer,55.0,F,1,Graduate,Single,Unknown,Blue,49.0,1,4.0,3.0,2721.0,0,2721.0,5443.0,73.0,0.0
716666133,Existing Customer,51.0,M,4,Graduate,Single,$120K +,Blue,39.0,6,4.0,1.0,19350.0,0,19350.0,4657.0,70.0,0.0
708472008,Existing Customer,44.0,F,3,Uneducated,Married,Less than $40K,Blue,36.0,2,3.0,3.0,6680.0,1839,4841.0,7632.0,95.0,0.275
718337733,Existing Customer,50.0,F,2,Graduate,Married,Unknown,Gold,40.0,2,1.0,1.0,8631.953698034955,1826,7469.139636614989,4404.086303939963,121.0,0.053
787507833,Existing Customer,49.0,F,1,Uneducated,Married,Less than $40K,Blue,38.0,6,2.0,1.0,3343.0,1820,1523.0,4507.0,63.0,0.544
721115733,Existing Customer,47.0,M,3,Graduate,Married,$60K - $80K,Blue,36.0,5,3.0,2.0,1591.0,894,697.0,3698.0,79.0,0.562
715136583,Existing Customer,51.0,M,3,High School,Single,$40K - $60K,Blue,36.0,4,3.0,4.0,5000.0,942,4058.0,4077.0,81.0,0.188
784827108,Existing Customer,39.0,F,1,High School,Single,Less than $40K,Blue,33.0,6,3.0,2.0,2292.0,1839,453.0,4043.0,72.0,0.802
719505483,Existing Customer,51.0,F,0,Uneducated,Married,Unknown,Blue,36.0,6,3.0,2.0,5881.0,0,5881.0,4431.0,89.0,0.0
789186858,Existing Customer,52.0,M,2,Graduate,Married,$80K - $120K,Blue,41.0,2,2.3411671768539546,1.0,8631.953698034955,928,7469.139636614989,7796.0,97.0,0.028
712425258,Existing Customer,46.0,F,4,Graduate,Single,Less than $40K,Blue,26.0,6,1.0,3.0,1859.0,1379,480.0,4260.0,72.0,0.742
711390333,Attrited Customer,59.0,M,0,Post-Graduate,Married,$80K - $120K,Blue,46.0,5,4.0,2.0,6526.0,489,6037.0,2331.0,45.0,0.075
793473033,Existing Customer,51.0,M,1,Graduate,Single,$60K - $80K,Blue,45.0,3,2.0,3.0,3228.0,2517,711.0,1349.0,33.0,0.78
716124408,Attrited Customer,32.0,M,2,Graduate,Single,$120K +,Gold,22.0,2,2.0,3.0,8631.953698034955,1692,7469.139636614989,7486.0,64.0,0.049
715243458,Existing Customer,45.0,F,2,Graduate,Single,$40K - $60K,Blue,36.0,5,3.0,1.0,2293.0,1304,989.0,5047.0,94.0,0.569
710161083,Attrited Customer,62.0,F,0,Uneducated,Single,Less than $40K,Blue,36.0,6,3.0,3.0,5780.0,0,5780.0,6613.0,40.0,0.0
785237958,Attrited Customer,45.0,M,5,College,Married,$60K - $80K,Blue,39.0,2,3.0,3.0,3439.0,0,3439.0,2661.0,35.0,0.0
818375733,Attrited Customer,51.0,F,2,College,Married,$40K - $60K,Blue,46.0,3,1.0,3.0,4882.0,695,4187.0,1544.0,44.0,0.142
771819258,Existing Customer,52.0,M,1,Graduate,Married,$120K +,Blue,40.0,4,1.0,2.0,3614.0,0,3614.0,4561.0,82.0,0.0
780602733,Existing Customer,42.0,M,3,Uneducated,Single,$60K - $80K,Blue,30.0,4,2.0,3.0,8302.0,1294,7008.0,3221.0,66.0,0.156
789690483,Existing Customer,39.0,M,4,High School,Married,$80K - $120K,Blue,25.0,6,2.0,3.0,8208.0,0,8208.0,3135.0,39.0,0.0
709487058,Existing Customer,51.0,F,2,Graduate,Married,Less than $40K,Silver,36.0,6,2.0,3.0,13812.0,1132,12680.0,3723.0,56.0,0.082
772054458,Existing Customer,43.0,M,3,Graduate,Married,$60K - $80K,Blue,32.0,4,1.0,3.0,2476.0,1944,532.0,4025.0,65.0,0.785
712948383,Existing Customer,48.0,M,4,Graduate,Married,$60K - $80K,Gold,36.0,1,2.3411671768539546,1.0,8631.953698034955,0,7469.139636614989,7396.0,100.0,0.0
720201033,Attrited Customer,53.0,M,2,Graduate,Married,$80K - $120K,Blue,41.0,3,3.0,2.0,11669.0,2227,9442.0,720.0,23.0,0.191
714659133,Attrited Customer,47.0,M,5,High School,Married,$80K - $120K,Blue,37.0,2,2.0,2.0,9410.0,0,9410.0,2178.0,41.0,0.0
712660308,Attrited Customer,44.0,F,1,High School,Single,Less than $40K,Blue,36.0,2,3.0,3.0,1895.0,0,1895.0,2472.0,40.0,0.0
713231658,Existing Customer,45.0,F,2,Doctorate,Single,Less than $40K,Blue,33.0,6,2.0,3.0,5553.0,1117,4436.0,3744.0,52.0,0.201
788723133,Existing Customer,36.0,M,1,High School,Single,$40K - $60K,Blue,35.94394844992638,5,1.0,2.0,12714.0,976,11738.0,2240.0,53.0,0.077
713453733,Existing Customer,45.0,F,2,Uneducated,Single,$40K - $60K,Blue,37.0,6,1.0,3.0,2529.0,1654,875.0,3428.0,84.0,0.654
711717258,Existing Customer,54.0,F,3,Graduate,Single,$40K - $60K,Blue,39.0,3,4.0,1.0,4036.0,1329,2707.0,5315.0,82.0,0.329
718471758,Existing Customer,49.0,M,4,Doctorate,Single,$60K - $80K,Silver,37.0,5,2.0,2.0,8631.953698034955,2051,7469.139636614989,3193.0,69.0,0.066
778857108,Existing Customer,52.0,F,3,Post-Graduate,Married,$40K - $60K,Blue,33.0,3,2.0,2.4553174681544387,3900.0,0,3900.0,4337.0,81.0,0.0
717494358,Existing Customer,58.0,F,0,Graduate,Single,Less than $40K,Blue,48.0,2,2.0,2.4553174681544387,4299.0,1334,2965.0,4404.086303939963,123.0,0.31
710190858,Existing Customer,28.0,M,1,Graduate,Married,$40K - $60K,Blue,35.928409203120374,5,2.0,4.0,9283.0,2288,6995.0,4404.086303939963,110.0,0.246
711902058,Existing Customer,35.0,M,2,Graduate,Married,$60K - $80K,Blue,36.0,3,3.0,2.0,1438.3,0,1438.3,2492.0,55.0,0.0
719564208,Attrited Customer,46.0,F,1,Uneducated,Single,$40K - $60K,Blue,30.0,3,2.0,1.0,7195.0,0,7195.0,2751.0,47.0,0.0
709883883,Existing Customer,46.0,F,4,Uneducated,Divorced,Unknown,Blue,34.0,2,3.0,1.0,8110.0,1549,6561.0,8033.0,94.0,0.191
718788258,Existing Customer,52.0,M,5,Graduate,Married,$80K - $120K,Blue,40.0,3,3.0,4.0,8631.953698034955,776,7469.139636614989,3290.0,82.0,0.026
714899283,Existing Customer,46.0,F,2,Graduate,Married,Less than $40K,Blue,36.0,5,2.0,3.0,5258.0,1994,3264.0,3972.0,73.0,0.379
771490833,Existing Customer,52.0,M,1,College,Single,$80K - $120K,Blue,40.0,5,1.0,1.0,4745.0,1227,3518.0,1140.0,40.0,0.259
775152708,Attrited Customer,49.0,M,3,Post-Graduate,Married,$80K - $120K,Blue,39.0,2,3.0,4.0,20769.0,901,19868.0,1835.0,43.0,0.043
715154058,Attrited Customer,49.0,F,0,Graduate,Married,Less than $40K,Blue,39.0,1,3.0,3.0,4982.0,2517,2465.0,4404.086303939963,65.0,0.505
720426708,Attrited Customer,56.0,M,3,High School,Single,$60K - $80K,Blue,45.0,2,1.0,3.0,8512.0,0,8512.0,811.0,27.0,0.0
715322958,Existing Customer,43.0,F,3,Graduate,Married,Unknown,Blue,36.0,4,2.0,1.0,6971.0,1506,5465.0,3575.0,67.0,0.216
767036433,Existing Customer,56.0,F,1,Graduate,Married,Less than $40K,Blue,49.0,5,1.0,2.4553174681544387,5097.0,1152,3945.0,2052.0,45.0,0.226
811035483,Attrited Customer,47.0,M,3,Uneducated,Divorced,$120K +,Silver,42.0,2,4.0,2.4553174681544387,8631.953698034955,0,7469.139636614989,1641.0,35.0,0.0
720411183,Existing Customer,34.0,F,1,High School,Single,Unknown,Blue,22.0,6,1.0,2.4553174681544387,10253.0,1857,8396.0,3042.0,66.0,0.181
712505658,Existing Customer,51.0,F,4,Graduate,Single,Less than $40K,Blue,41.0,3,1.0,3.0,5530.0,1999,3531.0,1766.0,45.0,0.361
715674483,Existing Customer,39.0,F,2,Post-Graduate,Single,Less than $40K,Blue,27.0,4,2.0,2.0,6205.0,2517,3688.0,1204.0,19.0,0.406
716993058,Existing Customer,57.0,M,3,Graduate,Divorced,$60K - $80K,Blue,48.0,5,2.0,3.0,8631.953698034955,1640,7469.139636614989,4291.0,78.0,0.067
815001108,Existing Customer,48.0,M,2,Doctorate,Single,Less than $40K,Blue,43.0,3,3.0,2.0,5945.0,1685,4260.0,3598.0,67.0,0.283
719099583,Attrited Customer,42.0,M,3,Graduate,Married,$40K - $60K,Blue,34.0,3,2.0,3.0,1640.0,1444,196.0,1360.0,33.0,0.88
714722808,Existing Customer,50.0,M,1,College,Married,$80K - $120K,Blue,33.0,5,3.0,2.0,17158.0,1211,15947.0,4153.0,91.0,0.071
799825758,Existing Customer,42.0,M,4,High School,Divorced,$60K - $80K,Blue,36.0,5,1.0,2.0,3263.0,1674,1589.0,1251.0,35.0,0.513
813338733,Existing Customer,47.0,F,3,Graduate,Single,Unknown,Blue,42.0,3,2.0,2.0,5884.0,1382,4502.0,4477.0,82.0,0.235
803800533,Attrited Customer,39.0,M,1,Graduate,Single,$40K - $60K,Blue,33.0,3,3.0,4.0,2088.0,975,1113.0,2866.0,59.0,0.467
715904433,Attrited Customer,42.0,F,4,College,Married,$40K - $60K,Blue,34.0,1,3.0,2.0,1695.0,0,1695.0,2055.0,46.0,0.0
715354983,Existing Customer,44.0,M,3,Graduate,Married,$40K - $60K,Blue,35.0,6,3.0,1.0,6327.0,0,6327.0,3653.0,77.0,0.0
712724733,Existing Customer,31.0,F,0,Post-Graduate,Single,Less than $40K,Blue,35.94394844992638,6,3.0,1.0,2766.0,1731,1035.0,3959.0,71.0,0.626
778659108,Existing Customer,51.0,F,2,High School,Single,Unknown,Blue,31.0,6,2.0,1.0,4789.0,2203,2586.0,4718.0,81.0,0.46
712620858,Existing Customer,34.0,F,4,Doctorate,Married,Unknown,Blue,36.0,1,2.0,2.0,7744.0,1804,5940.0,4572.0,60.0,0.233
780378633,Existing Customer,43.0,M,3,College,Married,$60K - $80K,Blue,33.0,4,3.0,4.0,9382.0,1455,7927.0,3412.0,71.0,0.155
797389758,Existing Customer,42.0,F,2,Graduate,Married,$40K - $60K,Silver,36.0,6,2.0,1.0,16290.0,0,16290.0,4232.0,79.0,0.0
718500633,Existing Customer,45.0,F,4,Graduate,Married,Less than $40K,Blue,36.0,5,1.0,1.0,7924.0,1896,6028.0,3270.0,58.0,0.239
789880533,Attrited Customer,46.0,F,4,Graduate,Single,$40K - $60K,Blue,36.0,5,3.0,4.0,5913.0,1651,4262.0,2404.0,39.0,0.279
711339258,Existing Customer,49.0,F,3,Graduate,Single,$40K - $60K,Silver,36.0,1,3.0,1.0,20176.0,2219,17957.0,8255.0,86.0,0.11
772574283,Attrited Customer,50.0,F,2,Graduate,Married,$40K - $60K,Blue,40.0,3,1.0,4.0,7191.0,0,7191.0,1654.0,30.0,0.0
809978733,Existing Customer,33.0,F,2,High School,Single,$40K - $60K,Blue,28.0,3,2.0,3.0,1438.3,746,692.3,4415.0,77.0,0.519
715769958,Existing Customer,53.0,F,3,Graduate,Married,$40K - $60K,Blue,39.0,3,2.0,2.0,4855.0,1912,2943.0,4404.086303939963,104.0,0.394
788931558,Existing Customer,46.0,M,2,High School,Single,$40K - $60K,Blue,32.0,1,2.0,2.0,2000.0,1739,261.0,7694.0,85.0,0.87
721253508,Existing Customer,40.0,M,3,High School,Married,$80K - $120K,Blue,36.0,6,3.0,1.0,9599.0,2356,7243.0,4754.0,84.0,0.245
716235783,Existing Customer,45.0,M,3,College,Married,$40K - $60K,Blue,39.0,3,2.0,4.0,7109.0,866,6243.0,4047.0,75.0,0.122
709738008,Existing Customer,48.0,F,3,Graduate,Married,$40K - $60K,Blue,36.0,1,2.3411671768539546,2.0,2804.0,1057,1747.0,5033.0,81.0,0.377
789842283,Attrited Customer,54.0,M,2,Graduate,Married,$60K - $80K,Blue,42.0,3,3.0,2.0,4320.0,0,4320.0,706.0,21.0,0.0
713764458,Existing Customer,53.0,M,2,Graduate,Single,$120K +,Blue,36.0,5,2.0,3.0,10620.0,2090,8530.0,3453.0,68.0,0.197
712645908,Existing Customer,43.0,M,2,High School,Married,$60K - $80K,Blue,37.0,1,3.0,3.0,2600.0,2047,553.0,4404.086303939963,111.0,0.787
778965183,Existing Customer,47.0,F,3,Uneducated,Divorced,$40K - $60K,Blue,30.0,5,3.0,2.0,5869.0,2517,3352.0,4166.0,85.0,0.429
720259308,Existing Customer,39.0,M,3,High School,Single,$80K - $120K,Blue,30.0,5,3.0,3.0,6347.0,569,5778.0,3927.0,82.0,0.09
717411483,Existing Customer,55.0,M,4,College,Divorced,$80K - $120K,Blue,36.0,4,2.0,3.0,8631.953698034955,1194,7469.139636614989,3731.0,69.0,0.035
717958833,Existing Customer,46.0,M,4,Graduate,Married,$60K - $80K,Blue,35.0,5,1.0,2.0,1535.0,700,835.0,1848.0,25.0,0.456
808281483,Existing Customer,46.0,F,2,Graduate,Single,Less than $40K,Blue,41.0,2,3.0,3.0,2665.0,2157,508.0,4249.0,76.0,0.809
797232183,Existing Customer,42.0,F,4,Graduate,Married,Less than $40K,Blue,36.0,2,1.0,1.0,2676.0,1962,714.0,5020.0,75.0,0.733
714835833,Existing Customer,43.0,M,4,High School,Divorced,$80K - $120K,Blue,36.0,3,3.0,2.0,8631.953698034955,1048,7469.139636614989,4192.0,73.0,0.03
794664183,Existing Customer,38.0,M,0,Uneducated,Married,$60K - $80K,Blue,35.94394844992638,3,1.0,3.0,3238.0,2146,1092.0,1501.0,45.0,0.663
789863208,Existing Customer,54.0,F,2,Graduate,Married,Less than $40K,Blue,44.0,3,2.0,3.0,2027.0,1480,547.0,1702.0,37.0,0.73
801709308,Existing Customer,44.0,F,4,Uneducated,Married,Unknown,Blue,38.0,6,1.0,2.0,5366.0,968,4398.0,4558.0,56.0,0.18
713203908,Existing Customer,26.0,M,0,Uneducated,Single,$40K - $60K,Blue,35.928409203120374,4,1.0,3.0,2158.0,1695,463.0,1833.0,27.0,0.785
712149033,Existing Customer,57.0,F,2,High School,Married,Less than $40K,Blue,46.0,5,1.0,1.0,5184.0,1856,3328.0,1834.0,55.0,0.358
780070833,Existing Customer,58.0,F,2,Graduate,Married,Less than $40K,Blue,43.0,6,2.0,2.0,3034.0,2517,517.0,1617.0,29.0,0.83
716106108,Existing Customer,49.0,M,4,Post-Graduate,Married,$120K +,Silver,41.0,2,3.0,2.0,8631.953698034955,0,7469.139636614989,4404.086303939963,129.0,0.0
714940608,Existing Customer,36.0,M,2,High School,Divorced,$40K - $60K,Blue,36.0,3,3.0,2.0,2686.0,1733,953.0,2057.0,53.0,0.645
719495958,Attrited Customer,42.0,F,1,Graduate,Married,Less than $40K,Blue,36.0,3,3.0,4.0,2983.0,0,2983.0,2509.0,46.0,0.0
710493558,Attrited Customer,46.0,F,1,Post-Graduate,Married,$40K - $60K,Blue,38.0,3,2.0,2.0,1803.0,0,1803.0,1979.0,37.0,0.0
806637558,Existing Customer,58.0,M,1,High School,Married,$60K - $80K,Blue,35.94394844992638,5,2.0,2.4553174681544387,1438.3,0,1438.3,1539.0,40.0,0.0
713343333,Existing Customer,42.0,M,3,Graduate,Married,$40K - $60K,Blue,29.0,4,3.0,4.0,6698.0,1327,5371.0,4065.0,77.0,0.198
711263058,Existing Customer,29.0,F,1,Graduate,Single,Less than $40K,Blue,36.0,1,1.0,2.0,2763.0,1879,884.0,4660.0,80.0,0.68
720101658,Existing Customer,26.0,F,0,Graduate,Single,Less than $40K,Blue,35.94394844992638,2,1.0,2.0,3416.0,1109,2307.0,4614.0,70.0,0.325
778873608,Existing Customer,44.0,M,4,Uneducated,Married,$80K - $120K,Silver,25.0,3,1.0,1.0,8631.953698034955,1984,7469.139636614989,4404.086303939963,116.0,0.057
778760808,Existing Customer,52.0,F,2,Graduate,Married,Less than $40K,Blue,39.0,4,1.0,3.0,8431.0,1862,6569.0,2008.0,37.0,0.221
827631483,Existing Customer,57.0,M,1,High School,Married,$80K - $120K,Blue,35.94394844992638,3,2.0,4.0,8631.953698034955,1710,7469.139636614989,2053.0,55.0,0.068
714753258,Existing Customer,34.0,M,2,Graduate,Married,$60K - $80K,Blue,36.0,5,2.0,4.0,2379.0,1982,397.0,2966.0,50.0,0.833
719902908,Attrited Customer,51.0,M,3,Graduate,Married,$80K - $120K,Blue,36.0,3,3.0,3.0,5130.0,0,5130.0,1434.0,31.0,0.0
809360883,Existing Customer,46.0,M,4,College,Single,$60K - $80K,Blue,41.0,3,1.0,1.0,17673.0,1783,15890.0,3160.0,59.0,0.101
716378658,Existing Customer,55.0,F,2,Graduate,Married,Less than $40K,Blue,36.0,5,2.0,3.0,2629.0,1476,1153.0,1725.0,41.0,0.561
717076458,Existing Customer,40.0,M,3,Graduate,Single,$40K - $60K,Blue,36.0,1,3.0,1.0,8155.0,1178,6977.0,4404.086303939963,102.0,0.144
720191883,Existing Customer,45.0,M,3,High School,Single,$60K - $80K,Blue,35.0,5,3.0,3.0,7050.0,659,6391.0,1236.0,36.0,0.093
773146383,Existing Customer,50.0,F,1,College,Single,$40K - $60K,Silver,43.0,3,2.0,3.0,17304.0,2517,14787.0,1756.0,33.0,0.145
770977833,Existing Customer,36.0,M,2,Graduate,Married,Less than $40K,Blue,23.0,2,2.0,3.0,3920.0,0,3920.0,4404.086303939963,102.0,0.0
819129858,Existing Customer,46.0,F,2,Graduate,Single,Less than $40K,Blue,41.0,5,3.0,2.4553174681544387,4745.0,1270,3475.0,1519.0,31.0,0.268
771037008,Existing Customer,46.0,M,1,Uneducated,Married,$80K - $120K,Blue,33.0,3,1.0,2.0,13324.0,0,13324.0,4245.0,76.0,0.0
773073558,Existing Customer,44.0,F,3,Graduate,Divorced,Less than $40K,Blue,36.0,6,3.0,3.0,1467.0,896,571.0,1731.0,54.0,0.611
717409533,Attrited Customer,36.0,F,2,Post-Graduate,Single,Less than $40K,Blue,26.0,1,2.0,3.0,1821.0,1486,335.0,2824.0,43.0,0.816
714673833,Existing Customer,59.0,F,1,Graduate,Single,$40K - $60K,Blue,36.0,3,3.0,1.0,1528.0,0,1528.0,4411.0,77.0,0.0
716282208,Attrited Customer,54.0,F,2,Post-Graduate,Married,Less than $40K,Blue,48.0,3,2.3411671768539546,3.0,1638.0,0,1638.0,1702.0,36.0,0.0
823908858,Existing Customer,51.0,M,4,Graduate,Married,$80K - $120K,Blue,47.0,4,3.0,2.0,3861.0,622,3239.0,4816.0,81.0,0.161
